Running build/bin/traccc_seq_example_cuda tml_detector/trackml-detector.csv tml_pixels/ 1
Starting CUDA clusterization.
Number of modules: 3859
Idx: 2496, i.e. (39, 0): Cell position: (78, 994) activation: 0.050836
Idx: 755, i.e. (11, 51): Cell position: (272, 1223) activation: 0.056252
Idx: 910, i.e. (14, 14): Cell position: (133, 1197) activation: 0.056257
Idx: 942, i.e. (14, 46): Cell position: (59, 1023) activation: 0.056265
Idx: 943, i.e. (14, 47): Cell position: (140, 1262) activation: 0.056254
Idx: 957, i.e. (14, 61): Cell position: (18, 1226) activation: 0.056258
Idx: 800, i.e. (12, 32): Cell position: (326, 1232) activation: 0.056270
Idx: 783, i.e. (12, 15): Cell position: (304, 1073) activation: 0.056253
Idx: 755, i.e. (11, 51): Cell position: (272, 1224) activation: 0.056252
Idx: 910, i.e. (14, 14): Cell position: (133, 1198) activation: 0.056257
Idx: 942, i.e. (14, 46): Cell position: (59, 1024) activation: 0.056265
Idx: 943, i.e. (14, 47): Cell position: (140, 1263) activation: 0.056254
Idx: 957, i.e. (14, 61): Cell position: (18, 1227) activation: 0.056265
Idx: 800, i.e. (12, 32): Cell position: (326, 1233) activation: 0.056270
Idx: 783, i.e. (12, 15): Cell position: (304, 1074) activation: 0.056253
Idx: 755, i.e. (11, 51): Cell position: (272, 1225) activation: 0.056252
Idx: 910, i.e. (14, 14): Cell position: (133, 1199) activation: 0.056257
Idx: 942, i.e. (14, 46): Cell position: (59, 1025) activation: 0.056261
Idx: 943, i.e. (14, 47): Cell position: (140, 1264) activation: 0.056254
Idx: 957, i.e. (14, 61): Cell position: (18, 1228) activation: 0.056265
Idx: 800, i.e. (12, 32): Cell position: (326, 1234) activation: 0.056270
Idx: 783, i.e. (12, 15): Cell position: (304, 1075) activation: 0.056249
Idx: 755, i.e. (11, 51): Cell position: (272, 1226) activation: 0.056244
Idx: 910, i.e. (14, 14): Cell position: (133, 1200) activation: 0.056257
Idx: 942, i.e. (14, 46): Cell position: (59, 1026) activation: 0.056265
Idx: 943, i.e. (14, 47): Cell position: (140, 1265) activation: 0.056254
Idx: 957, i.e. (14, 61): Cell position: (18, 1229) activation: 0.056265
Idx: 800, i.e. (12, 32): Cell position: (326, 1235) activation: 0.056270
Idx: 783, i.e. (12, 15): Cell position: (304, 1076) activation: 0.056253
Idx: 755, i.e. (11, 51): Cell position: (272, 1227) activation: 0.056252
Idx: 910, i.e. (14, 14): Cell position: (133, 1201) activation: 0.056250
Idx: 942, i.e. (14, 46): Cell position: (59, 1027) activation: 0.056261
Idx: 943, i.e. (14, 47): Cell position: (140, 1266) activation: 0.056247
Idx: 957, i.e. (14, 61): Cell position: (18, 1230) activation: 0.056265
Idx: 800, i.e. (12, 32): Cell position: (326, 1236) activation: 0.056263
Idx: 783, i.e. (12, 15): Cell position: (304, 1077) activation: 0.056249
Idx: 755, i.e. (11, 51): Cell position: (272, 1228) activation: 0.056252
Idx: 910, i.e. (14, 14): Cell position: (133, 1202) activation: 0.056257
Idx: 942, i.e. (14, 46): Cell position: (59, 1028) activation: 0.056265
Idx: 943, i.e. (14, 47): Cell position: (140, 1267) activation: 0.056254
Idx: 957, i.e. (14, 61): Cell position: (18, 1231) activation: 0.056258
Idx: 800, i.e. (12, 32): Cell position: (326, 1237) activation: 0.056270
Idx: 783, i.e. (12, 15): Cell position: (304, 1078) activation: 0.056253
Idx: 755, i.e. (11, 51): Cell position: (272, 1229) activation: 0.056252
Idx: 910, i.e. (14, 14): Cell position: (132, 1203) activation: 0.051078
Idx: 942, i.e. (14, 46): Cell position: (59, 1029) activation: 0.056265
Idx: 943, i.e. (14, 47): Cell position: (140, 1268) activation: 0.056254
Idx: 957, i.e. (14, 61): Cell position: (18, 1232) activation: 0.056265
Idx: 800, i.e. (12, 32): Cell position: (326, 1238) activation: 0.056270
Idx: 783, i.e. (12, 15): Cell position: (304, 1079) activation: 0.055882
Idx: 755, i.e. (11, 51): Cell position: (272, 1230) activation: 0.056252
Idx: 910, i.e. (14, 14): Cell position: (132, 1204) activation: 0.056257
Idx: 942, i.e. (14, 46): Cell position: (59, 1030) activation: 0.056261
Idx: 943, i.e. (14, 47): Cell position: (140, 1269) activation: 0.056254
Idx: 957, i.e. (14, 61): Cell position: (18, 1233) activation: 0.056265
Idx: 800, i.e. (12, 32): Cell position: (326, 1239) activation: 0.056270
Idx: 783, i.e. (12, 15): Cell position: (331, 1085) activation: 0.046212
Idx: 755, i.e. (11, 51): Cell position: (272, 1231) activation: 0.056244
Idx: 910, i.e. (14, 14): Cell position: (132, 1205) activation: 0.056257
Idx: 942, i.e. (14, 46): Cell position: (59, 1031) activation: 0.056265
Idx: 943, i.e. (14, 47): Cell position: (140, 1270) activation: 0.056254
Idx: 957, i.e. (14, 61): Cell position: (18, 1234) activation: 0.056265
Idx: 800, i.e. (12, 32): Cell position: (326, 1240) activation: 0.056270
Idx: 783, i.e. (12, 15): Cell position: (331, 1086) activation: 0.056261
Idx: 755, i.e. (11, 51): Cell position: (272, 1232) activation: 0.056252
Idx: 910, i.e. (14, 14): Cell position: (132, 1206) activation: 0.056250
Idx: 942, i.e. (14, 46): Cell position: (59, 1032) activation: 0.056261
Idx: 943, i.e. (14, 47): Cell position: (140, 1271) activation: 0.056247
Idx: 957, i.e. (14, 61): Cell position: (18, 1235) activation: 0.056265
Idx: 800, i.e. (12, 32): Cell position: (326, 1241) activation: 0.056263
Idx: 783, i.e. (12, 15): Cell position: (331, 1087) activation: 0.056257
Idx: 755, i.e. (11, 51): Cell position: (272, 1233) activation: 0.027123
Idx: 910, i.e. (14, 14): Cell position: (132, 1207) activation: 0.044554
Idx: 942, i.e. (14, 46): Cell position: (59, 1033) activation: 0.056265
Idx: 943, i.e. (14, 47): Cell position: (140, 1272) activation: 0.056254
Idx: 957, i.e. (14, 61): Cell position: (18, 1236) activation: 0.056258
Idx: 800, i.e. (12, 32): Cell position: (326, 1242) activation: 0.056270
Idx: 783, i.e. (12, 15): Cell position: (331, 1088) activation: 0.056261
Idx: 755, i.e. (11, 51): Cell position: (84, 1238) activation: 0.056256
Idx: 910, i.e. (14, 14): Cell position: (122, 1243) activation: 0.032527
Idx: 942, i.e. (14, 46): Cell position: (59, 1034) activation: 0.056265
Idx: 943, i.e. (14, 47): Cell position: (140, 1273) activation: 0.056254
Idx: 957, i.e. (14, 61): Cell position: (18, 1237) activation: 0.056265
Idx: 755, i.e. (11, 51): Cell position: (84, 1239) activation: 0.056256
Idx: 800, i.e. (12, 32): Cell position: (326, 1243) activation: 0.056270
Idx: 783, i.e. (12, 15): Cell position: (331, 1089) activation: 0.056261
Idx: 910, i.e. (14, 14): Cell position: (122, 1244) activation: 0.056268
Idx: 942, i.e. (14, 46): Cell position: (59, 1035) activation: 0.056261
Idx: 943, i.e. (14, 47): Cell position: (140, 1274) activation: 0.056254
Idx: 957, i.e. (14, 61): Cell position: (18, 1238) activation: 0.056265
Idx: 755, i.e. (11, 51): Cell position: (84, 1240) activation: 0.043175
Idx: 800, i.e. (12, 32): Cell position: (326, 1244) activation: 0.056270
Idx: 783, i.e. (12, 15): Cell position: (331, 1090) activation: 0.056257
Idx: 910, i.e. (14, 14): Cell position: (31, 1245) activation: 0.042016
Idx: 942, i.e. (14, 46): Cell position: (59, 1036) activation: 0.026108
Idx: 943, i.e. (14, 47): Cell position: (140, 1275) activation: 0.056254
Idx: 957, i.e. (14, 61): Cell position: (18, 1239) activation: 0.056265
Idx: 755, i.e. (11, 51): Cell position: (85, 1240) activation: 0.013081
Idx: 800, i.e. (12, 32): Cell position: (326, 1245) activation: 0.056270
Idx: 783, i.e. (12, 15): Cell position: (331, 1091) activation: 0.056261
Idx: 755, i.e. (11, 51): Cell position: (85, 1241) activation: 0.056248
Idx: 910, i.e. (14, 14): Cell position: (113, 1245) activation: 0.018822
Idx: 942, i.e. (14, 46): Cell position: (40, 1167) activation: 0.043498
Idx: 943, i.e. (14, 47): Cell position: (140, 1276) activation: 0.056247
Idx: 957, i.e. (14, 61): Cell position: (18, 1240) activation: 0.021129
Idx: 800, i.e. (12, 32): Cell position: (326, 1246) activation: 0.056263
Idx: 783, i.e. (12, 15): Cell position: (331, 1092) activation: 0.056257
Idx: 755, i.e. (11, 51): Cell position: (85, 1242) activation: 0.056256
Idx: 910, i.e. (14, 14): Cell position: (122, 1245) activation: 0.056268
Idx: 942, i.e. (14, 46): Cell position: (40, 1168) activation: 0.056345
Idx: 957, i.e. (14, 61): Cell position: (17, 1240) activation: 0.035137
Idx: 800, i.e. (12, 32): Cell position: (326, 1247) activation: 0.056270
Idx: 783, i.e. (12, 15): Cell position: (331, 1093) activation: 0.056261
Idx: 755, i.e. (11, 51): Cell position: (85, 1243) activation: 0.056256
Idx: 910, i.e. (14, 14): Cell position: (31, 1246) activation: 0.056302
Idx: 942, i.e. (14, 46): Cell position: (40, 1169) activation: 0.056345
Idx: 957, i.e. (14, 61): Cell position: (17, 1241) activation: 0.056258
Idx: 800, i.e. (12, 32): Cell position: (326, 1248) activation: 0.056270
Idx: 783, i.e. (12, 15): Cell position: (331, 1094) activation: 0.056261
Idx: 755, i.e. (11, 51): Cell position: (85, 1244) activation: 0.056256
Idx: 910, i.e. (14, 14): Cell position: (113, 1246) activation: 0.056265
Idx: 942, i.e. (14, 46): Cell position: (40, 1170) activation: 0.056345
Idx: 957, i.e. (14, 61): Cell position: (17, 1242) activation: 0.056265
Idx: 800, i.e. (12, 32): Cell position: (326, 1249) activation: 0.056270
Idx: 783, i.e. (12, 15): Cell position: (331, 1095) activation: 0.056257
Idx: 755, i.e. (11, 51): Cell position: (85, 1245) activation: 0.056256
Idx: 910, i.e. (14, 14): Cell position: (122, 1246) activation: 0.056260
Idx: 942, i.e. (14, 46): Cell position: (40, 1171) activation: 0.056337
Idx: 957, i.e. (14, 61): Cell position: (17, 1243) activation: 0.056265
Idx: 800, i.e. (12, 32): Cell position: (326, 1250) activation: 0.056270
Idx: 783, i.e. (12, 15): Cell position: (331, 1096) activation: 0.056261
Idx: 755, i.e. (11, 51): Cell position: (85, 1246) activation: 0.056248
Idx: 910, i.e. (14, 14): Cell position: (31, 1247) activation: 0.056310
Idx: 942, i.e. (14, 46): Cell position: (40, 1172) activation: 0.056345
Idx: 957, i.e. (14, 61): Cell position: (17, 1244) activation: 0.056265
Idx: 800, i.e. (12, 32): Cell position: (326, 1251) activation: 0.056263
Idx: 783, i.e. (12, 15): Cell position: (331, 1097) activation: 0.056257
Idx: 755, i.e. (11, 51): Cell position: (85, 1247) activation: 0.056256
Idx: 910, i.e. (14, 14): Cell position: (113, 1247) activation: 0.046446
Idx: 942, i.e. (14, 46): Cell position: (40, 1173) activation: 0.056345
Idx: 957, i.e. (14, 61): Cell position: (17, 1245) activation: 0.056265
Idx: 800, i.e. (12, 32): Cell position: (163, 1254) activation: 0.038288
Idx: 783, i.e. (12, 15): Cell position: (331, 1098) activation: 0.056261
Idx: 755, i.e. (11, 51): Cell position: (85, 1248) activation: 0.056256
Idx: 910, i.e. (14, 14): Cell position: (122, 1247) activation: 0.056268
Idx: 942, i.e. (14, 46): Cell position: (40, 1174) activation: 0.056345
Idx: 957, i.e. (14, 61): Cell position: (17, 1246) activation: 0.056258
Idx: 800, i.e. (12, 32): Cell position: (163, 1255) activation: 0.056292
Idx: 783, i.e. (12, 15): Cell position: (331, 1099) activation: 0.056261
Idx: 755, i.e. (11, 51): Cell position: (85, 1249) activation: 0.056256
Idx: 910, i.e. (14, 14): Cell position: (31, 1248) activation: 0.056310
Idx: 942, i.e. (14, 46): Cell position: (40, 1175) activation: 0.056345
Idx: 957, i.e. (14, 61): Cell position: (17, 1247) activation: 0.056265
Idx: 800, i.e. (12, 32): Cell position: (163, 1256) activation: 0.056285
Idx: 783, i.e. (12, 15): Cell position: (331, 1100) activation: 0.056257
Idx: 755, i.e. (11, 51): Cell position: (85, 1250) activation: 0.056256
Idx: 910, i.e. (14, 14): Cell position: (122, 1248) activation: 0.056268
Idx: 942, i.e. (14, 46): Cell position: (40, 1176) activation: 0.056337
Idx: 957, i.e. (14, 61): Cell position: (17, 1248) activation: 0.056265
Idx: 800, i.e. (12, 32): Cell position: (163, 1257) activation: 0.056292
Idx: 783, i.e. (12, 15): Cell position: (331, 1101) activation: 0.056261
Idx: 755, i.e. (11, 51): Cell position: (85, 1251) activation: 0.056248
Idx: 910, i.e. (14, 14): Cell position: (112, 1248) activation: 0.056273
Idx: 942, i.e. (14, 46): Cell position: (40, 1177) activation: 0.056345
Idx: 957, i.e. (14, 61): Cell position: (17, 1249) activation: 0.056265
Idx: 800, i.e. (12, 32): Cell position: (163, 1258) activation: 0.056292
Idx: 783, i.e. (12, 15): Cell position: (331, 1102) activation: 0.056257
Idx: 755, i.e. (11, 51): Cell position: (85, 1252) activation: 0.056256
Idx: 910, i.e. (14, 14): Cell position: (122, 1249) activation: 0.056268
Idx: 942, i.e. (14, 46): Cell position: (40, 1178) activation: 0.056345
Idx: 957, i.e. (14, 61): Cell position: (17, 1250) activation: 0.056265
Idx: 800, i.e. (12, 32): Cell position: (163, 1259) activation: 0.056292
Idx: 783, i.e. (12, 15): Cell position: (331, 1103) activation: 0.056261
Idx: 755, i.e. (11, 51): Cell position: (85, 1253) activation: 0.056256
Idx: 910, i.e. (14, 14): Cell position: (31, 1249) activation: 0.056310
Idx: 942, i.e. (14, 46): Cell position: (40, 1179) activation: 0.056345
Idx: 957, i.e. (14, 61): Cell position: (17, 1251) activation: 0.056258
Idx: 800, i.e. (12, 32): Cell position: (97, 1260) activation: 0.050861
Idx: 783, i.e. (12, 15): Cell position: (331, 1104) activation: 0.056261
Idx: 755, i.e. (11, 51): Cell position: (85, 1254) activation: 0.056256
Idx: 910, i.e. (14, 14): Cell position: (112, 1249) activation: 0.056273
Idx: 942, i.e. (14, 46): Cell position: (39, 1180) activation: 0.048083
Idx: 957, i.e. (14, 61): Cell position: (17, 1252) activation: 0.056265
Idx: 800, i.e. (12, 32): Cell position: (163, 1260) activation: 0.056292
Idx: 783, i.e. (12, 15): Cell position: (331, 1105) activation: 0.056257
Idx: 755, i.e. (11, 51): Cell position: (85, 1255) activation: 0.056256
Idx: 910, i.e. (14, 14): Cell position: (122, 1250) activation: 0.056268
Idx: 942, i.e. (14, 46): Cell position: (39, 1181) activation: 0.056337
Idx: 957, i.e. (14, 61): Cell position: (17, 1253) activation: 0.056265
Idx: 800, i.e. (12, 32): Cell position: (97, 1261) activation: 0.056296
Idx: 755, i.e. (11, 51): Cell position: (85, 1256) activation: 0.056248
Idx: 783, i.e. (12, 15): Cell position: (331, 1106) activation: 0.056261
Idx: 755, i.e. (11, 51): Cell position: (85, 1257) activation: 0.056256
Idx: 910, i.e. (14, 14): Cell position: (112, 1250) activation: 0.056273
Idx: 942, i.e. (14, 46): Cell position: (39, 1182) activation: 0.056345
Idx: 957, i.e. (14, 61): Cell position: (17, 1254) activation: 0.056265
Idx: 800, i.e. (12, 32): Cell position: (163, 1261) activation: 0.056285
Idx: 783, i.e. (12, 15): Cell position: (331, 1107) activation: 0.056257
Idx: 755, i.e. (11, 51): Cell position: (85, 1258) activation: 0.056256
Idx: 910, i.e. (14, 14): Cell position: (31, 1250) activation: 0.056310
Idx: 942, i.e. (14, 46): Cell position: (39, 1183) activation: 0.056345
Idx: 957, i.e. (14, 61): Cell position: (17, 1255) activation: 0.056265
Idx: 800, i.e. (12, 32): Cell position: (97, 1262) activation: 0.056303
Idx: 783, i.e. (12, 15): Cell position: (331, 1108) activation: 0.011763
Idx: 755, i.e. (11, 51): Cell position: (85, 1259) activation: 0.056256
Idx: 910, i.e. (14, 14): Cell position: (31, 1251) activation: 0.056302
Idx: 942, i.e. (14, 46): Cell position: (39, 1184) activation: 0.056345
Idx: 957, i.e. (14, 61): Cell position: (17, 1256) activation: 0.056258
Idx: 800, i.e. (12, 32): Cell position: (163, 1262) activation: 0.056292
Idx: 783, i.e. (12, 15): Cell position: (217, 1260) activation: 0.011783
Idx: 755, i.e. (11, 51): Cell position: (85, 1260) activation: 0.056256
Idx: 910, i.e. (14, 14): Cell position: (122, 1251) activation: 0.056260
Idx: 942, i.e. (14, 46): Cell position: (39, 1185) activation: 0.056345
Idx: 957, i.e. (14, 61): Cell position: (17, 1257) activation: 0.056265
Idx: 800, i.e. (12, 32): Cell position: (97, 1263) activation: 0.056303
Idx: 783, i.e. (12, 15): Cell position: (217, 1261) activation: 0.056245
Idx: 755, i.e. (11, 51): Cell position: (85, 1261) activation: 0.056248
Idx: 910, i.e. (14, 14): Cell position: (112, 1251) activation: 0.056265
Idx: 942, i.e. (14, 46): Cell position: (39, 1186) activation: 0.056337
Idx: 957, i.e. (14, 61): Cell position: (17, 1258) activation: 0.056265
Idx: 800, i.e. (12, 32): Cell position: (163, 1263) activation: 0.056292
Idx: 783, i.e. (12, 15): Cell position: (217, 1262) activation: 0.056252
Idx: 755, i.e. (11, 51): Cell position: (85, 1262) activation: 0.056256
Idx: 910, i.e. (14, 14): Cell position: (122, 1252) activation: 0.056268
Idx: 942, i.e. (14, 46): Cell position: (39, 1187) activation: 0.056345
Idx: 957, i.e. (14, 61): Cell position: (17, 1259) activation: 0.056265
Idx: 800, i.e. (12, 32): Cell position: (97, 1264) activation: 0.056303
Idx: 783, i.e. (12, 15): Cell position: (217, 1263) activation: 0.056252
Idx: 755, i.e. (11, 51): Cell position: (85, 1263) activation: 0.056256
Idx: 910, i.e. (14, 14): Cell position: (112, 1252) activation: 0.056273
Idx: 942, i.e. (14, 46): Cell position: (39, 1188) activation: 0.056345
Idx: 957, i.e. (14, 61): Cell position: (17, 1260) activation: 0.056265
Idx: 800, i.e. (12, 32): Cell position: (163, 1264) activation: 0.056292
Idx: 783, i.e. (12, 15): Cell position: (217, 1264) activation: 0.056252
Idx: 755, i.e. (11, 51): Cell position: (85, 1264) activation: 0.056256
Idx: 910, i.e. (14, 14): Cell position: (31, 1252) activation: 0.056310
Idx: 942, i.e. (14, 46): Cell position: (39, 1189) activation: 0.056345
Idx: 957, i.e. (14, 61): Cell position: (17, 1261) activation: 0.056258
Idx: 800, i.e. (12, 32): Cell position: (163, 1265) activation: 0.056292
Idx: 783, i.e. (12, 15): Cell position: (217, 1265) activation: 0.056252
Idx: 755, i.e. (11, 51): Cell position: (85, 1265) activation: 0.056256
Idx: 910, i.e. (14, 14): Cell position: (112, 1253) activation: 0.056273
Idx: 942, i.e. (14, 46): Cell position: (39, 1190) activation: 0.056345
Idx: 957, i.e. (14, 61): Cell position: (17, 1262) activation: 0.056265
Idx: 800, i.e. (12, 32): Cell position: (97, 1265) activation: 0.056303
Idx: 783, i.e. (12, 15): Cell position: (217, 1266) activation: 0.056245
Idx: 755, i.e. (11, 51): Cell position: (85, 1266) activation: 0.056248
Idx: 910, i.e. (14, 14): Cell position: (31, 1253) activation: 0.056310
Idx: 942, i.e. (14, 46): Cell position: (39, 1191) activation: 0.056337
Idx: 957, i.e. (14, 61): Cell position: (17, 1263) activation: 0.014553
Idx: 800, i.e. (12, 32): Cell position: (163, 1266) activation: 0.027072
Idx: 783, i.e. (12, 15): Cell position: (217, 1267) activation: 0.056252
Idx: 755, i.e. (11, 51): Cell position: (85, 1267) activation: 0.056256
Idx: 910, i.e. (14, 14): Cell position: (122, 1253) activation: 0.056268
Idx: 942, i.e. (14, 46): Cell position: (39, 1192) activation: 0.056345
Idx: 800, i.e. (12, 32): Cell position: (97, 1266) activation: 0.056296
Idx: 783, i.e. (12, 15): Cell position: (217, 1268) activation: 0.056252
Idx: 755, i.e. (11, 51): Cell position: (85, 1268) activation: 0.056256
